plot.num,blk,plot,plotid,enemy,resources,diversity,spp,species.id,provenance,func.2,month,year,percov
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Carex sp,UNK,C3,May-14,2014,4
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Carex sp,UNK,C3,Sep-13,2013,1
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Conyza canadensis,Native,Forb,Sep-12,2012,7
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Conyza canadensis,Native,Forb,Sep-13,2013,2
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Daucus carota,Exotic,Forb,Jun-13,2013,2
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Dichanthelium dichotomum,Native,C4,Sep-14,2014,2
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Digitaria sanguinalis,Exotic,C4,Sep-12,2012,10
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Eragrostis capillaris,Native,C4,Jun-13,2013,4
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Eragrostis capillaris,Native,C4,Sep-12,2012,2
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Eragrostis capillaris,Native,C4,Sep-13,2013,2
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Hypericum sp,UNK,Forb,Sep-12,2012,1
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Juncus anthelatus,Native,C3,Jul-14,2014,10
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Juncus anthelatus,Native,C3,Jun-13,2013,8
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Juncus anthelatus,Native,C3,May-14,2014,3
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Juncus anthelatus,Native,C3,Sep-13,2013,3
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Juncus anthelatus,Native,C3,Sep-14,2014,6
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Oxalis dillenii,Native,Forb,Jun-13,2013,2
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Oxalis dillenii,Native,Forb,Sep-12,2012,4
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Packera anonyma,Native,Forb,Jul-14,2014,3
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Packera anonyma,Native,Forb,Jun-13,2013,3
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Packera anonyma,Native,Forb,May-14,2014,3
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Packera anonyma,Native,Forb,Sep-13,2013,0.5
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Paspalum notatum,Exotic,C4,Sep-13,2013,2
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Paspalum sp,UNK,C4,Jun-13,2013,3
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Paspalum sp,UNK,C4,Sep-12,2012,8
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Paspalum sp,UNK,C4,Sep-13,2013,1
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Physalis sp,UNK,Forb,Jun-13,2013,2
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Schedonorus arundinaceus,Exotic,C3,Jul-14,2014,95
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Schedonorus arundinaceus,Exotic,C3,Jun-13,2013,8
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Schedonorus arundinaceus,Exotic,C3,May-14,2014,70
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Schedonorus arundinaceus,Exotic,C3,Sep-12,2012,4
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Schedonorus arundinaceus,Exotic,C3,Sep-13,2013,25
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Schedonorus arundinaceus,Exotic,C3,Sep-14,2014,80
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,100
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Scutellaria integrifolia,Native,Forb,Jul-14,2014,40
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Scutellaria integrifolia,Native,Forb,Jun-13,2013,50
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Scutellaria integrifolia,Native,Forb,May-14,2014,50
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Scutellaria integrifolia,Native,Forb,Sep-12,2012,40
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Scutellaria integrifolia,Native,Forb,Sep-13,2013,40
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Scutellaria integrifolia,Native,Forb,Sep-14,2014,65
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Scutellaria integrifolia,Native,Forb,Sep-15,2015,60
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Setaria parviflora,Native,C4,Jun-13,2013,10
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Setaria parviflora,Native,C4,Sep-12,2012,25
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Setaria parviflora,Native,C4,Sep-13,2013,15
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Solanum carolinense,Native,Forb,Jul-14,2014,8
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Solanum carolinense,Native,Forb,Jun-13,2013,15
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Solanum carolinense,Native,Forb,Sep-12,2012,19
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Solanum carolinense,Native,Forb,Sep-13,2013,18
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Solanum carolinense,Native,Forb,Sep-14,2014,3
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Solanum carolinense,Native,Forb,Sep-15,2015,3
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Tridens flavus,Native,C4,Sep-12,2012,1
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Vicia sp,UNK,Legume,Sep-12,2012,1
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Vicia sp 1,UNK,Legume,Jul-14,2014,1
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Vicia sp2,UNK,Legume,Jul-14,2014,1
5_17,5,SCINMRE,5SCINMRE,Sprayed,Fertilized,Monoculture,SCIN,Vicia sp2,UNK,Legume,May-14,2014,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Andropogon virginicus,Native,C4,Jul-14,2014,65
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Andropogon virginicus,Native,C4,Jun-13,2013,70
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Andropogon virginicus,Native,C4,May-14,2014,15
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Andropogon virginicus,Native,C4,Sep-12,2012,50
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Andropogon virginicus,Native,C4,Sep-13,2013,80
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Andropogon virginicus,Native,C4,Sep-14,2014,55
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Andropogon virginicus,Native,C4,Sep-15,2015,45
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Anthoxanthum odoratum,Exotic,C3,Jul-14,2014,4
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Anthoxanthum odoratum,Exotic,C3,Jun-13,2013,15
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Anthoxanthum odoratum,Exotic,C3,May-14,2014,5
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Anthoxanthum odoratum,Exotic,C3,Sep-14,2014,6
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Apocynum cannabinum,Native,Forb,Jul-14,2014,8
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Apocynum cannabinum,Native,Forb,Jun-13,2013,10
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Apocynum cannabinum,Native,Forb,May-14,2014,4
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Apocynum cannabinum,Native,Forb,Sep-13,2013,15
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Apocynum cannabinum,Native,Forb,Sep-14,2014,18
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Apocynum cannabinum,Native,Forb,Sep-15,2015,4
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Asclepias syriaca,Native,Forb,Sep-12,2012,2
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Asclepias syriaca,Native,Forb,Sep-13,2013,0.1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Conyza canadensis,Native,Forb,Jun-13,2013,0.1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Conyza canadensis,Native,Forb,Sep-12,2012,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Diodia teres,Native,Forb,Sep-12,2012,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Erigeron annuus,Native,Forb,Jul-14,2014,6
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Erigeron annuus,Native,Forb,May-14,2014,3
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Erigeron annuus,Native,Forb,Sep-14,2014,7
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Erigeron annuus,Native,Forb,Sep-15,2015,2
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Hypericum sp,UNK,Forb,Sep-12,2012,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Lespedeza cuneata,Exotic,Legume,Sep-12,2012,2
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Lespedeza cuneata,Exotic,Legume,Sep-15,2015,5
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Medicago sp,UNK,Legume,Jul-14,2014,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Medicago sp,UNK,Legume,Jun-13,2013,5
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Medicago sp,UNK,Legume,May-14,2014,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Medicago sp,UNK,Legume,Sep-13,2013,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Oxalis dillenii,Native,Forb,Sep-12,2012,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Oxalis dillenii,Native,Forb,Sep-13,2013,0.5
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Oxalis dillenii,Native,Forb,Sep-14,2014,2
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Oxalis dillenii,Native,Forb,Sep-15,2015,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Packera anonyma,Native,Forb,Jul-14,2014,7
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Packera anonyma,Native,Forb,Jun-13,2013,30
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Packera anonyma,Native,Forb,May-14,2014,12
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Packera anonyma,Native,Forb,Sep-12,2012,30
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Packera anonyma,Native,Forb,Sep-13,2013,13
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Packera anonyma,Native,Forb,Sep-14,2014,15
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Packera anonyma,Native,Forb,Sep-15,2015,18
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Paspalum notatum,Exotic,C4,Sep-13,2013,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Paspalum sp,UNK,C4,Sep-12,2012,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Plantago lanceolata,Exotic,Forb,Jun-13,2013,8
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Plantago lanceolata,Exotic,Forb,Sep-12,2012,4
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Salvia lyrata,Native,Forb,Sep-13,2013,0.1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Schedonorus arundinaceus,Exotic,C3,Jul-14,2014,20
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Schedonorus arundinaceus,Exotic,C3,May-14,2014,8
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Schedonorus arundinaceus,Exotic,C3,Sep-13,2013,2
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Schedonorus arundinaceus,Exotic,C3,Sep-14,2014,25
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,60
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Scutellaria integrifolia,Native,Forb,Jul-14,2014,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Scutellaria integrifolia,Native,Forb,May-14,2014,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Scutellaria integrifolia,Native,Forb,Sep-13,2013,0.1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Scutellaria integrifolia,Native,Forb,Sep-15,2015,6
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Setaria parviflora,Native,C4,Sep-12,2012,12
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Setaria parviflora,Native,C4,Sep-13,2013,3
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solanum carolinense,Native,Forb,Jul-14,2014,9
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solanum carolinense,Native,Forb,Jun-13,2013,6
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solanum carolinense,Native,Forb,May-14,2014,2
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solanum carolinense,Native,Forb,Sep-12,2012,5
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solanum carolinense,Native,Forb,Sep-13,2013,7
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solanum carolinense,Native,Forb,Sep-14,2014,5
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solanum carolinense,Native,Forb,Sep-15,2015,5
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solidago pinetorum,Native,Forb,Jul-14,2014,25
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solidago pinetorum,Native,Forb,Jun-13,2013,20
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solidago pinetorum,Native,Forb,May-14,2014,15
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solidago pinetorum,Native,Forb,Sep-12,2012,25
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solidago pinetorum,Native,Forb,Sep-13,2013,30
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solidago pinetorum,Native,Forb,Sep-14,2014,25
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Solidago pinetorum,Native,Forb,Sep-15,2015,15
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Sorghum halepense,Exotic,C4,Jun-13,2013,4
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Sorghum halepense,Exotic,C4,May-14,2014,2
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Sorghum halepense,Exotic,C4,Sep-13,2013,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Sorghum halepense,Exotic,C4,Sep-15,2015,10
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Tridens flavus,Native,C4,Sep-12,2012,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Trifolium sp,UNK,Legume,Sep-12,2012,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Vicia sp,UNK,Legume,Jun-13,2013,3
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Vicia sp,UNK,Legume,Sep-12,2012,1
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Vicia sp,UNK,Legume,Sep-13,2013,3
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Vicia sp 1,UNK,Legume,Jul-14,2014,4
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Vicia sp 1,UNK,Legume,May-14,2014,6
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Vicia sp2,UNK,Legume,Jul-14,2014,2
5_18,5,SCINPOE,5SCINPOE,Sprayed,Ambient,Polyculture,SCIN,Vicia sp2,UNK,Legume,May-14,2014,2
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Andropogon virginicus,Native,C4,Jul-14,2014,20
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Andropogon virginicus,Native,C4,Jun-13,2013,55
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Andropogon virginicus,Native,C4,May-14,2014,5
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Andropogon virginicus,Native,C4,Sep-12,2012,50
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Andropogon virginicus,Native,C4,Sep-13,2013,70
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Andropogon virginicus,Native,C4,Sep-14,2014,30
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Andropogon virginicus,Native,C4,Sep-15,2015,7
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Anthoxanthum odoratum,Exotic,C3,Jul-14,2014,3
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Anthoxanthum odoratum,Exotic,C3,Jun-13,2013,20
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Anthoxanthum odoratum,Exotic,C3,May-14,2014,20
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Anthoxanthum odoratum,Exotic,C3,Sep-13,2013,15
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Anthoxanthum odoratum,Exotic,C3,Sep-14,2014,3
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Asclepias syriaca,Native,Forb,Sep-13,2013,0.1
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Campsis radicans,Native,Woody,Jul-14,2014,3
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Campsis radicans,Native,Woody,Jun-13,2013,3
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Campsis radicans,Native,Woody,Sep-13,2013,3
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Campsis radicans,Native,Woody,Sep-14,2014,3
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Campsis radicans,Native,Woody,Sep-15,2015,3
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Carex complanata,Native,C3,Sep-14,2014,1
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Carex complanata,Native,C3,Sep-15,2015,3
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Carex sp,UNK,C3,May-14,2014,1
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Erigeron annuus,Native,Forb,Jul-14,2014,5
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Erigeron annuus,Native,Forb,May-14,2014,3
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Erigeron annuus,Native,Forb,Sep-14,2014,10
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Gamochaeta purpurea,Native,Forb,Jun-13,2013,3
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Gamochaeta purpurea,Native,Forb,Sep-12,2012,2
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Hypericum sp,UNK,Forb,Sep-12,2012,1
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Medicago sp,UNK,Legume,Jun-13,2013,2
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Oxalis dillenii,Native,Forb,Sep-12,2012,1
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Oxalis dillenii,Native,Forb,Sep-14,2014,1
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Packera anonyma,Native,Forb,Jul-14,2014,15
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Packera anonyma,Native,Forb,Jun-13,2013,30
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Packera anonyma,Native,Forb,May-14,2014,18
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Packera anonyma,Native,Forb,Sep-12,2012,25
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Packera anonyma,Native,Forb,Sep-13,2013,25
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Packera anonyma,Native,Forb,Sep-14,2014,24
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Packera anonyma,Native,Forb,Sep-15,2015,2
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Paspalum notatum,Exotic,C4,Sep-13,2013,2
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Salvia lyrata,Native,Forb,Sep-12,2012,0.5
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Schedonorus arundinaceus,Exotic,C3,Jul-14,2014,75
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Schedonorus arundinaceus,Exotic,C3,Jun-13,2013,4
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Schedonorus arundinaceus,Exotic,C3,May-14,2014,30
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Schedonorus arundinaceus,Exotic,C3,Sep-13,2013,6
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Schedonorus arundinaceus,Exotic,C3,Sep-14,2014,60
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,100
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Scutellaria integrifolia,Native,Forb,Jul-14,2014,10
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Scutellaria integrifolia,Native,Forb,Jun-13,2013,20
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Scutellaria integrifolia,Native,Forb,May-14,2014,10
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Scutellaria integrifolia,Native,Forb,Sep-12,2012,12
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Scutellaria integrifolia,Native,Forb,Sep-13,2013,4
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Scutellaria integrifolia,Native,Forb,Sep-14,2014,12
5_19,5,SOPIPRE,5SOPIPRE,Sprayed,Fertilized,Polyculture,SOPI,Scutellaria integrifolia,Native,Forb,Sep-15,2015,6
